No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,avg
287,2010,1,12,22,4,NA,NA,NA,22,-23,39,1033,-12,NW,150.2,0,0,22
288,2010,1,12,23,4,NA,NA,NA,15,-23,39,1034,-12,NW,160.03,0,0,15
289,2010,1,13,0,4,NA,NA,NA,16,-24,36,1034,-12,NW,169.86,0,0,16
290,2010,1,13,1,4,NA,NA,NA,11,-24,36,1033,-12,NW,178.8,0,0,11
291,2010,1,13,2,4,NA,NA,NA,11,-25,33,1033,-12,NW,189.98,0,0,11
292,2010,1,13,3,4,NA,NA,NA,12,-24,39,1033,-13,NW,198.03,0,0,12
293,2010,1,13,4,4,NA,NA,NA,11,-25,33,1032,-12,NW,205.18,0,0,11
294,2010,1,13,5,4,NA,NA,NA,12,-25,33,1033,-12,NW,215.01,0,0,12
295,2010,1,13,6,4,NA,NA,NA,27,-25,33,1032,-12,NW,226.19,0,0,27
296,2010,1,13,7,4,NA,NA,NA,28,-25,33,1032,-12,NW,235.13,0,0,28
297,2010,1,13,8,4,NA,NA,NA,34,-25,33,1032,-12,NW,243.18,0,0,34
298,2010,1,13,9,4,NA,NA,NA,33,-23,36,1033,-11,NW,252.12,0,0,33
299,2010,1,13,10,4,NA,NA,NA,36,-23,33,1033,-10,NW,257.93,0,0,36
300,2010,1,13,11,4,NA,NA,NA,26,-22,34,1033,-9,NW,263.74,0,0,26
301,2010,1,13,12,4,NA,NA,NA,49,-21,34,1031,-8,NW,270.89,0,0,49
302,2010,1,13,13,4,NA,NA,NA,52,-21,29,1030,-6,NW,278.94,0,0,52
303,2010,1,13,14,4,NA,NA,NA,47,-20,29,1029,-5,NW,286.99,0,0,47
304,2010,1,13,15,4,NA,NA,NA,47,-22,24,1028,-5,NW,294.14,0,0,47
305,2010,1,13,16,4,NA,NA,NA,39,-21,27,1028,-5,NW,299.06,0,0,39
306,2010,1,13,17,4,NA,NA,NA,59,-19,37,1028,-7,SE,1.79,0,0,59
307,2010,1,13,18,4,NA,NA,NA,76,-19,40,1028,-8,cv,0.45,0,0,76
308,2010,1,13,19,4,NA,NA,NA,96,-20,40,1028,-9,cv,1.34,0,0,96
309,2010,1,13,20,4,NA,NA,NA,95,-19,47,1027,-10,SE,1.79,0,0,95
310,2010,1,13,21,4,NA,NA,NA,68,-19,60,1027,-13,cv,0.89,0,0,68
311,2010,1,13,22,4,NA,NA,NA,65,-18,60,1027,-12,cv,1.78,0,0,65
312,2010,1,13,23,4,NA,NA,NA,75,-18,66,1027,-13,NE,0.89,0,0,75
313,2010,1,14,0,4,NA,NA,NA,257,-18,71,1026,-14,NE,1.78,0,0,257
314,2010,1,14,1,4,NA,NA,NA,174,-20,65,1025,-15,NE,2.67,0,0,174
315,2010,1,14,2,4,NA,NA,NA,164,-20,65,1025,-15,NW,0.89,0,0,164
316,2010,1,14,3,4,NA,NA,NA,161,-20,71,1025,-16,NW,1.78,0,0,161
317,2010,1,14,4,4,NA,NA,NA,137,-20,71,1024,-16,NW,3.57,0,0,137
318,2010,1,14,5,4,NA,NA,NA,92,-21,71,1024,-17,NW,6.7,0,0,92
319,2010,1,14,6,4,NA,NA,NA,64,-19,65,1023,-14,NW,10.72,0,0,64
320,2010,1,14,7,4,NA,NA,NA,87,-21,71,1023,-17,NW,13.85,0,0,87
321,2010,1,14,8,4,NA,NA,NA,87,-19,71,1024,-15,NW,15.64,0,0,87
322,2010,1,14,9,4,NA,NA,NA,84,-19,65,1024,-14,NW,18.77,0,0,84
323,2010,1,14,10,4,NA,NA,NA,95,-18,51,1024,-10,NW,22.79,0,0,95
324,2010,1,14,11,4,NA,NA,NA,79,-17,52,1023,-9,NW,24.58,0,0,79
325,2010,1,14,12,4,NA,NA,NA,75,-16,45,1023,-6,NW,26.37,0,0,75
326,2010,1,14,13,4,NA,NA,NA,79,-17,38,1022,-5,NW,28.16,0,0,79
327,2010,1,14,14,4,NA,NA,NA,86,-16,41,1022,-5,NW,29.95,0,0,86
328,2010,1,14,15,4,NA,NA,NA,72,-15,42,1022,-4,NW,33.08,0,0,72
329,2010,1,14,16,4,NA,NA,NA,89,-16,38,1023,-4,cv,0.89,0,0,89
330,2010,1,14,17,4,NA,NA,NA,94,-15,45,1025,-5,SE,1.79,0,0,94
331,2010,1,14,18,4,NA,NA,NA,69,-14,42,1026,-3,NW,5.81,0,0,69
332,2010,1,14,19,4,NA,NA,NA,49,-16,35,1027,-3,NW,11.62,0,0,49
333,2010,1,14,20,4,NA,NA,NA,33,-15,42,1029,-4,NW,20.56,0,0,33
334,2010,1,14,21,4,NA,NA,NA,27,-16,41,1031,-5,NW,24.58,0,0,27
335,2010,1,14,22,4,NA,NA,NA,20,-17,41,1032,-6,NE,3.13,0,0,20
336,2010,1,14,23,4,NA,NA,NA,36,-18,38,1033,-6,NE,8.05,0,0,36
337,2010,1,15,0,4,NA,NA,NA,37,-19,37,1034,-7,NE,13.86,0,0,37
338,2010,1,15,1,4,NA,NA,NA,30,-17,48,1035,-8,NW,5.81,0,0,30
339,2010,1,15,2,4,NA,NA,NA,18,-18,51,1035,-10,NW,11.62,0,0,18
340,2010,1,15,3,4,NA,NA,NA,21,-19,47,1036,-10,NW,14.75,0,0,21
341,2010,1,15,4,4,NA,NA,NA,13,-19,40,1036,-9,NW,19.67,0,0,13
342,2010,1,15,5,4,NA,NA,NA,23,-19,40,1036,-9,NE,7.15,0,0,23
343,2010,1,15,6,4,NA,NA,NA,26,-20,40,1037,-9,NE,12.96,0,0,26
344,2010,1,15,7,4,NA,NA,NA,27,-19,44,1037,-9,NE,18.77,0,0,27
345,2010,1,15,8,4,NA,NA,NA,30,-19,40,1038,-8,NE,22.79,0,0,30
346,2010,1,15,9,4,NA,NA,NA,28,-19,40,1039,-8,NE,28.6,0,0,28
347,2010,1,15,10,4,NA,NA,NA,26,-19,37,1039,-7,NE,35.75,0,0,26
348,2010,1,15,11,4,NA,NA,NA,26,-18,38,1039,-6,NE,41.56,0,0,26
349,2010,1,15,12,4,NA,NA,NA,31,-18,35,1039,-5,NE,45.58,0,0,31
350,2010,1,15,13,4,NA,NA,NA,35,-17,35,1038,-4,NW,1.79,0,0,35
351,2010,1,15,14,4,NA,NA,NA,36,-16,35,1037,-3,cv,0.89,0,0,36
352,2010,1,15,15,4,NA,NA,NA,37,-17,33,1037,-3,cv,1.78,0,0,37
353,2010,1,15,16,4,NA,NA,NA,64,-17,30,1037,-2,cv,2.23,0,0,64
354,2010,1,15,17,4,NA,NA,NA,83,-15,45,1036,-5,SE,0.89,0,0,83
355,2010,1,15,18,4,NA,NA,NA,91,-15,48,1036,-6,cv,0.89,0,0,91
356,2010,1,15,19,4,NA,NA,NA,90,-15,48,1037,-6,cv,1.78,0,0,90
357,2010,1,15,20,4,NA,NA,NA,102,-14,53,1037,-6,SE,1.79,0,0,102
358,2010,1,15,21,4,NA,NA,NA,94,-14,61,1036,-8,SE,3.58,0,0,94
359,2010,1,15,22,4,NA,NA,NA,87,-14,72,1037,-10,cv,0.89,0,0,87
360,2010,1,15,23,4,NA,NA,NA,141,-15,78,1036,-11,cv,1.78,0,0,141
361,2010,1,16,0,4,NA,NA,NA,211,-15,72,1036,-11,cv,2.67,0,0,211
362,2010,1,16,1,4,NA,NA,NA,242,-16,78,1036,-13,NE,0.89,0,0,242
363,2010,1,16,2,4,NA,NA,NA,271,-16,72,1036,-12,cv,0.89,0,0,271
364,2010,1,16,3,4,NA,NA,NA,249,-16,78,1035,-13,NE,0.89,0,0,249
365,2010,1,16,4,4,NA,NA,NA,200,-15,78,1035,-12,NE,1.78,0,0,200
366,2010,1,16,5,4,NA,NA,NA,147,-14,72,1034,-10,NW,1.79,0,0,147
367,2010,1,16,6,4,NA,NA,NA,114,-15,66,1034,-10,NW,2.68,0,0,114
368,2010,1,16,7,4,NA,NA,NA,102,-15,72,1034,-11,NW,4.47,0,0,102
369,2010,1,16,8,4,NA,NA,NA,108,-15,72,1034,-11,NW,6.26,0,0,108
370,2010,1,16,9,4,NA,NA,NA,135,-14,67,1034,-9,NW,8.05,0,0,135
371,2010,1,16,10,4,NA,NA,NA,120,-14,67,1034,-9,NW,9.84,0,0,120
372,2010,1,16,11,4,NA,NA,NA,148,-13,57,1034,-6,cv,0.89,0,0,148
373,2010,1,16,12,4,NA,NA,NA,127,-13,53,1033,-5,NW,1.79,0,0,127
374,2010,1,16,13,4,NA,NA,NA,128,-12,53,1031,-4,cv,0.89,0,0,128
375,2010,1,16,14,4,NA,NA,NA,140,-12,49,1031,-3,cv,1.78,0,0,140
376,2010,1,16,15,4,NA,NA,NA,148,-12,49,1030,-3,cv,2.67,0,0,148
377,2010,1,16,16,4,NA,NA,NA,150,-11,53,1030,-3,cv,3.56,0,0,150
378,2010,1,16,17,4,NA,NA,NA,154,-11,58,1031,-4,NE,0.89,0,0,154
379,2010,1,16,18,4,NA,NA,NA,197,-12,67,1031,-7,cv,0.89,0,0,197
380,2010,1,16,19,4,NA,NA,NA,235,-12,67,1032,-7,cv,1.78,0,0,235
381,2010,1,16,20,4,NA,NA,NA,261,-12,72,1032,-8,cv,2.23,0,0,261
382,2010,1,16,21,4,NA,NA,NA,269,-12,78,1032,-9,cv,3.12,0,0,269
383,2010,1,16,22,4,NA,NA,NA,266,-13,85,1032,-11,NW,0.89,0,0,266
384,2010,1,16,23,4,NA,NA,NA,263,-14,78,1032,-11,NW,2.68,0,0,263
385,2010,1,17,0,4,NA,NA,NA,241,-15,78,1032,-12,NW,5.81,0,0,241
386,2010,1,17,1,4,NA,NA,NA,205,-14,78,1032,-11,cv,0.45,0,0,205
387,2010,1,17,2,4,NA,NA,NA,160,-14,78,1031,-11,cv,1.34,0,0,160
388,2010,1,17,3,4,NA,NA,NA,150,-14,85,1031,-12,NW,1.79,0,0,150
389,2010,1,17,4,4,NA,NA,NA,148,-14,78,1031,-12,NW,3.58,0,0,148
390,2010,1,17,5,4,NA,NA,NA,208,-14,72,1030,-10,NW,6.71,0,0,208
391,2010,1,17,6,4,NA,NA,NA,209,-14,78,1030,-11,NW,9.84,0,0,209
392,2010,1,17,7,4,NA,NA,NA,183,-15,66,1030,-10,NW,11.63,0,0,183
393,2010,1,17,8,4,NA,NA,NA,161,-13,78,1030,-10,NW,14.76,0,0,161
394,2010,1,17,9,4,NA,NA,NA,182,-13,67,1030,-8,NW,17.89,0,0,182
395,2010,1,17,10,4,NA,NA,NA,230,-12,62,1030,-6,cv,0.45,0,0,230
396,2010,1,17,11,4,NA,NA,NA,170,-11,62,1030,-5,cv,1.34,0,0,170
397,2010,1,17,12,4,NA,NA,NA,172,-11,58,1029,-4,cv,2.23,0,0,172
398,2010,1,17,13,4,NA,NA,NA,154,-11,53,1028,-3,cv,3.12,0,0,154
399,2010,1,17,14,4,NA,NA,NA,166,-10,50,1027,-1,cv,4.01,0,0,166
400,2010,1,17,15,4,NA,NA,NA,177,-11,46,1027,-1,cv,4.46,0,0,177
401,2010,1,17,16,4,NA,NA,NA,191,-10,50,1026,-1,SE,0.89,0,0,191
402,2010,1,17,17,4,NA,NA,NA,212,-10,58,1026,-3,SE,1.78,0,0,212
403,2010,1,17,18,4,NA,NA,NA,250,-10,67,1027,-5,SE,2.67,0,0,250
404,2010,1,17,19,4,NA,NA,NA,268,-10,73,1027,-6,NE,0.89,0,0,268
405,2010,1,17,20,4,NA,NA,NA,317,-11,73,1027,-7,cv,0.45,0,0,317
406,2010,1,17,21,4,NA,NA,NA,291,-10,79,1027,-7,cv,0.9,0,0,291
407,2010,1,17,22,4,NA,NA,NA,313,-11,85,1027,-9,cv,1.35,0,0,313
408,2010,1,17,23,4,NA,NA,NA,282,-12,78,1027,-9,NE,0.89,0,0,282
409,2010,1,18,0,4,NA,NA,NA,282,-12,85,1028,-10,cv,0.89,0,0,282
410,2010,1,18,1,4,NA,NA,NA,303,-13,85,1028,-11,NW,3.13,0,0,303
411,2010,1,18,2,4,NA,NA,NA,349,-11,85,1028,-9,NW,4.92,0,0,349
412,2010,1,18,3,4,NA,NA,NA,407,-13,78,1028,-10,NW,6.71,0,0,407
413,2010,1,18,4,4,NA,NA,NA,361,-13,85,1028,-11,NW,7.6,0,0,361
414,2010,1,18,5,4,NA,NA,NA,234,-13,85,1027,-11,NE,1.79,0,0,234
415,2010,1,18,6,4,NA,NA,NA,149,-14,78,1028,-11,NW,0.89,0,0,149
416,2010,1,18,7,4,NA,NA,NA,147,-14,78,1028,-11,NW,4.02,0,0,147
417,2010,1,18,8,4,NA,NA,NA,184,-14,78,1028,-11,NW,5.81,0,0,184
418,2010,1,18,9,4,NA,NA,NA,161,-11,67,1028,-6,NW,9.83,0,0,161
419,2010,1,18,10,4,NA,NA,NA,137,-10,67,1028,-5,NW,11.62,0,0,137
420,2010,1,18,11,4,NA,NA,NA,146,-9,63,1028,-3,NW,13.41,0,0,146
421,2010,1,18,12,4,NA,NA,NA,144,-8,58,1027,-1,NW,15.2,0,0,144
422,2010,1,18,13,4,NA,NA,NA,154,-9,50,1026,0,NW,16.99,0,0,154
423,2010,1,18,14,4,NA,NA,NA,173,-9,47,1025,1,NE,1.79,0,0,173
424,2010,1,18,15,4,NA,NA,NA,188,-9,47,1025,1,cv,0.89,0,0,188
425,2010,1,18,16,4,NA,NA,NA,203,-8,50,1025,1,SE,0.89,0,0,203
426,2010,1,18,17,4,NA,NA,NA,233,-7,63,1025,-1,SE,2.68,0,0,233
427,2010,1,18,18,4,NA,NA,NA,408,-7,68,1025,-2,cv,0.89,0,0,408
428,2010,1,18,19,4,NA,NA,NA,435,-7,73,1025,-3,SE,0.89,0,0,435
429,2010,1,18,20,4,NA,NA,NA,403,-5,79,1026,-2,cv,0.89,0,0,403
430,2010,1,18,21,4,NA,NA,NA,360,-5,74,1026,-1,NW,1.79,0,0,360
431,2010,1,18,22,4,NA,NA,NA,402,-5,74,1026,-1,NW,3.58,0,0,402
432,2010,1,18,23,4,NA,NA,NA,358,-6,68,1026,-1,cv,0.89,0,0,358
433,2010,1,19,0,4,NA,NA,NA,383,-4,80,1025,-1,NW,1.79,0,0,383
434,2010,1,19,1,4,NA,NA,NA,332,-5,74,1024,-1,NW,4.92,0,0,332
435,2010,1,19,2,4,NA,NA,NA,274,-5,74,1024,-1,NW,6.71,0,0,274
436,2010,1,19,3,4,NA,NA,NA,256,-5,74,1023,-1,NW,8.5,0,0,256
437,2010,1,19,4,4,NA,NA,NA,302,-4,80,1022,-1,NW,10.29,0,0,302
438,2010,1,19,5,4,NA,NA,NA,330,-4,80,1021,-1,NW,11.18,0,0,330
439,2010,1,19,6,4,NA,NA,NA,367,-4,80,1021,-1,NW,12.07,0,0,367
440,2010,1,19,7,4,NA,NA,NA,297,-4,80,1021,-1,NW,13.86,0,0,297
441,2010,1,19,8,4,NA,NA,NA,331,-4,74,1021,0,cv,0.89,0,0,331
442,2010,1,19,9,4,NA,NA,NA,323,-4,74,1021,0,NW,1.79,0,0,323
443,2010,1,19,10,4,NA,NA,NA,339,-4,74,1021,0,cv,0.89,0,0,339
444,2010,1,19,11,4,NA,NA,NA,301,-5,64,1021,1,NW,1.79,0,0,301
445,2010,1,19,12,4,NA,NA,NA,310,-5,64,1020,1,cv,0.89,0,0,310
446,2010,1,19,13,4,NA,NA,NA,305,-4,69,1019,1,cv,1.34,0,0,305
447,2010,1,19,14,4,NA,NA,NA,313,-4,69,1018,1,NE,0.89,0,0,313
448,2010,1,19,15,4,NA,NA,NA,336,-3,69,1018,2,cv,0.45,0,0,336
449,2010,1,19,16,4,NA,NA,NA,357,-3,69,1018,2,cv,1.34,0,0,357
450,2010,1,19,17,4,NA,NA,NA,485,-2,74,1018,2,NE,0.89,0,0,485
451,2010,1,19,18,4,NA,NA,NA,426,-3,74,1018,1,cv,0.89,0,0,426
452,2010,1,19,19,4,NA,NA,NA,403,-3,69,1020,2,NW,1.79,0,0,403
453,2010,1,19,20,4,NA,NA,NA,374,-3,74,1020,1,NW,4.92,0,0,374
454,2010,1,19,21,4,NA,NA,NA,333,-3,80,1021,0,NW,6.71,0,0,333
455,2010,1,19,22,4,NA,NA,NA,343,-3,80,1021,0,NW,8.5,0,0,343
456,2010,1,19,23,4,NA,NA,NA,364,-3,74,1020,1,NW,11.63,0,0,364
457,2010,1,20,0,4,NA,NA,NA,389,-2,86,1021,0,NW,14.76,0,0,389
458,2010,1,20,1,4,NA,NA,NA,368,-2,92,1022,-1,NW,16.55,0,0,368
459,2010,1,20,2,4,NA,NA,NA,267,-4,86,1022,-2,NW,19.68,0,0,267
460,2010,1,20,3,4,NA,NA,NA,71,-2,92,1023,-1,NW,25.49,0,0,71
461,2010,1,20,4,4,NA,NA,NA,81,-3,74,1023,1,NW,28.62,0,0,81
462,2010,1,20,5,4,NA,NA,NA,51,-3,80,1024,0,NW,31.75,0,0,51
463,2010,1,20,6,4,NA,NA,NA,49,-5,59,1026,2,NW,36.67,0,0,49
464,2010,1,20,7,4,NA,NA,NA,44,-9,47,1027,1,NW,41.59,0,0,44
465,2010,1,20,8,4,NA,NA,NA,45,-10,46,1028,0,NW,48.74,0,0,45
466,2010,1,20,9,4,NA,NA,NA,35,-10,46,1030,0,NW,55.89,0,0,35
467,2010,1,20,10,4,NA,NA,NA,29,-11,40,1032,1,NW,63.04,0,0,29
468,2010,1,20,11,4,NA,NA,NA,27,-13,36,1033,0,NW,71.09,0,0,27
469,2010,1,20,12,4,NA,NA,NA,29,-13,36,1033,0,NW,78.24,0,0,29
470,2010,1,20,13,4,NA,NA,NA,16,-13,39,1033,-1,NE,8.05,0,0,16
471,2010,1,20,14,4,NA,NA,NA,23,-13,39,1032,-1,NW,7.15,0,0,23
472,2010,1,20,15,4,NA,NA,NA,28,-15,33,1032,-1,NE,5.81,0,0,28
473,2010,1,20,16,4,NA,NA,NA,22,-14,36,1033,-1,NW,5.81,0,0,22
474,2010,1,20,17,4,NA,NA,NA,11,-15,36,1033,-2,NW,12.96,0,0,11
475,2010,1,20,18,4,NA,NA,NA,25,-16,35,1034,-3,NW,21.01,0,0,25
476,2010,1,20,19,4,NA,NA,NA,16,-17,35,1035,-4,NW,28.16,0,0,16
477,2010,1,20,20,4,NA,NA,NA,20,-19,27,1036,-3,NW,37.99,0,0,20
478,2010,1,20,21,4,NA,NA,NA,20,-18,32,1037,-4,NW,46.93,0,0,20
479,2010,1,20,22,4,NA,NA,NA,18,-19,30,1038,-4,NW,55.87,0,0,18
480,2010,1,20,23,4,NA,NA,NA,18,-19,32,1038,-5,NW,65.7,0,0,18
481,2010,1,21,0,4,NA,NA,NA,17,-20,32,1038,-6,NW,75.53,0,0,17
482,2010,1,21,1,4,NA,NA,NA,17,-20,32,1038,-6,NW,85.36,0,0,17
483,2010,1,21,2,4,NA,NA,NA,17,-20,34,1038,-7,NW,95.19,0,0,17
484,2010,1,21,3,4,NA,NA,NA,15,-22,31,1038,-8,NW,103.24,0,0,15
485,2010,1,21,4,4,NA,NA,NA,19,-23,28,1038,-8,NW,111.29,0,0,19
486,2010,1,21,5,4,NA,NA,NA,16,-24,28,1038,-9,NW,118.44,0,0,16
487,2010,1,21,6,4,NA,NA,NA,18,-24,28,1038,-9,NW,128.27,0,0,18
488,2010,1,21,7,4,NA,NA,NA,18,-25,26,1038,-9,NW,138.1,0,0,18
489,2010,1,21,8,4,NA,NA,NA,18,-25,24,1039,-8,NW,147.04,0,0,18
490,2010,1,21,9,4,NA,NA,NA,26,-25,24,1039,-8,NW,155.98,0,0,26
491,2010,1,21,10,4,NA,NA,NA,26,-22,29,1039,-7,NW,160.9,0,0,26
492,2010,1,21,11,4,NA,NA,NA,25,-22,29,1038,-7,NE,3.13,0,0,25
493,2010,1,21,12,4,NA,NA,NA,24,-22,24,1037,-5,NW,4.02,0,0,24
494,2010,1,21,13,4,NA,NA,NA,15,-21,27,1035,-5,NE,3.13,0,0,15
495,2010,1,21,14,4,NA,NA,NA,17,-21,25,1034,-4,SE,1.79,0,0,17
496,2010,1,21,15,4,NA,NA,NA,15,-20,25,1034,-3,NE,1.79,0,0,15
497,2010,1,21,16,4,NA,NA,NA,21,-21,21,1033,-2,NW,4.92,0,0,21
498,2010,1,21,17,4,NA,NA,NA,40,-20,23,1033,-2,NW,10.73,0,0,40
499,2010,1,21,18,4,NA,NA,NA,51,-20,23,1034,-2,NW,15.65,0,0,51
500,2010,1,21,19,4,NA,NA,NA,45,-19,27,1034,-3,NW,21.46,0,0,45
501,2010,1,21,20,4,NA,NA,NA,61,-19,27,1035,-3,NW,25.48,0,0,61
502,2010,1,21,21,4,NA,NA,NA,72,-17,48,1035,-8,NE,0.89,0,0,72
503,2010,1,21,22,4,NA,NA,NA,38,-18,48,1035,-9,NW,1.79,0,0,38
504,2010,1,21,23,4,NA,NA,NA,35,-18,48,1035,-9,NW,3.58,0,0,35
505,2010,1,22,0,4,NA,NA,NA,29,-18,38,1036,-6,NW,7.6,0,0,29
506,2010,1,22,1,4,NA,NA,NA,26,-20,27,1037,-4,NW,17.43,0,0,26
507,2010,1,22,2,4,NA,NA,NA,18,-21,27,1037,-5,NW,27.26,0,0,18
508,2010,1,22,3,4,NA,NA,NA,15,-21,29,1037,-6,NW,35.31,0,0,15
509,2010,1,22,4,4,NA,NA,NA,15,-20,34,1036,-7,NW,42.46,0,0,15
510,2010,1,22,5,4,NA,NA,NA,22,-20,34,1035,-7,NW,48.27,0,0,22
511,2010,1,22,6,4,NA,NA,NA,21,-20,34,1035,-7,NW,54.08,0,0,21
512,2010,1,22,7,4,NA,NA,NA,19,-20,34,1036,-7,NW,59,0,0,19
513,2010,1,22,8,4,NA,NA,NA,22,-19,37,1036,-7,NW,63.92,0,0,22
514,2010,1,22,9,4,NA,NA,NA,25,-20,29,1036,-5,NW,67.94,0,0,25
515,2010,1,22,10,4,NA,NA,NA,22,-19,30,1036,-4,NW,75.09,0,0,22
516,2010,1,22,11,4,NA,NA,NA,26,-19,30,1036,-4,NW,84.03,0,0,26
517,2010,1,22,12,4,NA,NA,NA,32,-19,27,1035,-3,NW,95.21,0,0,32
518,2010,1,22,13,4,NA,NA,NA,30,-18,30,1034,-3,NW,105.04,0,0,30
519,2010,1,22,14,4,NA,NA,NA,32,-19,25,1033,-2,NW,114.87,0,0,32
520,2010,1,22,15,4,NA,NA,NA,30,-18,28,1032,-2,NW,124.7,0,0,30
521,2010,1,22,16,4,NA,NA,NA,32,-18,28,1032,-2,NW,133.64,0,0,32
522,2010,1,22,17,4,NA,NA,NA,37,-18,28,1032,-2,NW,139.45,0,0,37
523,2010,1,22,18,4,NA,NA,NA,49,-18,30,1032,-3,NW,144.37,0,0,49
524,2010,1,22,19,4,NA,NA,NA,47,-17,38,1033,-5,NW,149.29,0,0,47
525,2010,1,22,20,4,NA,NA,NA,39,-18,32,1033,-4,NW,153.31,0,0,39
526,2010,1,22,21,4,NA,NA,NA,35,-17,35,1032,-4,NW,159.12,0,0,35
527,2010,1,22,22,4,NA,NA,NA,48,-17,35,1032,-4,NW,164.04,0,0,48
528,2010,1,22,23,4,NA,NA,NA,49,-17,44,1032,-7,NW,168.06,0,0,49
529,2010,1,23,0,4,NA,NA,NA,24,-17,35,1033,-4,NW,172.08,0,0,24
530,2010,1,23,1,4,NA,NA,NA,23,-17,48,1033,-8,cv,0.89,0,0,23
531,2010,1,23,2,4,NA,NA,NA,20,-17,38,1032,-5,NW,4.92,0,0,20
532,2010,1,23,3,4,NA,NA,NA,19,-18,38,1032,-6,NW,8.05,0,0,19
533,2010,1,23,4,4,NA,NA,NA,16,-18,35,1031,-5,NW,12.97,0,0,16
534,2010,1,23,5,4,NA,NA,NA,22,-18,38,1031,-6,NW,16.1,0,0,22
535,2010,1,23,6,4,NA,NA,NA,24,-18,41,1031,-7,NW,20.12,0,0,24
536,2010,1,23,7,4,NA,NA,NA,24,-18,41,1031,-7,NW,24.14,0,0,24
537,2010,1,23,8,4,NA,NA,NA,41,-18,38,1031,-6,NW,25.93,0,0,41
538,2010,1,23,9,4,NA,NA,NA,23,-18,28,1031,-2,NW,30.85,0,0,23
539,2010,1,23,10,4,NA,NA,NA,19,-17,28,1031,-1,NW,38.9,0,0,19
540,2010,1,23,11,4,NA,NA,NA,15,-17,26,1030,0,NW,46.95,0,0,15
541,2010,1,23,12,4,NA,NA,NA,19,-19,20,1029,1,NW,55,0,0,19
542,2010,1,23,13,4,NA,NA,NA,17,-20,17,1027,2,NW,63.05,0,0,17
543,2010,1,23,14,4,NA,NA,NA,17,-19,19,1025,2,NW,71.1,0,0,17
544,2010,1,23,15,4,NA,NA,NA,22,-19,18,1024,3,NW,79.15,0,0,22
545,2010,1,23,16,4,NA,NA,NA,NA,-19,18,1024,3,NW,86.3,0,0,
546,2010,1,23,17,4,NA,NA,NA,NA,-18,21,1024,2,NW,91.22,0,0,
547,2010,1,23,18,4,NA,NA,NA,NA,-18,22,1024,1,NW,96.14,0,0,
548,2010,1,23,19,4,NA,NA,NA,NA,-17,26,1024,0,NW,100.16,0,0,
549,2010,1,23,20,4,NA,NA,NA,NA,-18,24,1024,0,SE,1.79,0,0,
550,2010,1,23,21,4,NA,NA,NA,NA,-15,39,1024,-3,cv,0.89,0,0,
551,2010,1,23,22,4,NA,NA,NA,NA,-16,28,1023,0,NW,1.79,0,0,
552,2010,1,23,23,4,NA,NA,NA,NA,-16,28,1023,0,NW,4.92,0,0,
553,2010,1,24,0,4,NA,NA,NA,NA,-15,36,1022,-2,NW,6.71,0,0,
554,2010,1,24,1,4,NA,NA,NA,NA,-14,57,1022,-7,cv,0.45,0,0,
555,2010,1,24,2,4,NA,NA,NA,NA,-14,61,1021,-8,NW,1.79,0,0,
556,2010,1,24,3,4,NA,NA,NA,NA,-16,66,1021,-11,NW,3.58,0,0,
557,2010,1,24,4,4,NA,NA,NA,NA,-14,67,1019,-9,NW,4.47,0,0,
558,2010,1,24,5,4,NA,NA,NA,NA,-15,66,1019,-10,cv,0.89,0,0,
559,2010,1,24,6,4,NA,NA,NA,NA,-16,72,1019,-12,SE,0.89,0,0,
560,2010,1,24,7,4,NA,NA,NA,NA,-15,78,1019,-12,cv,0.89,0,0,
561,2010,1,24,8,4,NA,NA,NA,NA,-16,78,1019,-13,NE,1.79,0,0,
562,2010,1,24,9,4,NA,NA,NA,NA,-13,62,1020,-7,cv,0.89,0,0,
563,2010,1,24,10,4,NA,NA,NA,NA,-12,53,1019,-4,cv,1.78,0,0,
564,2010,1,24,11,4,NA,NA,NA,NA,-13,36,1019,0,cv,2.67,0,0,
565,2010,1,24,12,4,NA,NA,NA,NA,-16,21,1018,4,NW,4.02,0,0,
566,2010,1,24,13,4,NA,NA,NA,NA,-19,15,1017,5,NW,13.85,0,0,
567,2010,1,24,14,4,NA,NA,NA,NA,-18,17,1017,5,NW,22.79,0,0,
568,2010,1,24,15,4,NA,NA,NA,NA,-19,15,1017,5,NW,32.62,0,0,
569,2010,1,24,16,4,NA,NA,NA,NA,-20,14,1018,5,NW,40.67,0,0,
570,2010,1,24,17,4,NA,NA,NA,NA,-19,18,1020,3,NW,49.61,0,0,
571,2010,1,24,18,4,NA,NA,NA,NA,-18,22,1023,1,NW,61.68,0,0,
572,2010,1,24,19,4,NA,NA,NA,NA,-20,22,1027,-1,NW,76.88,0,0,
573,2010,1,24,20,4,NA,NA,NA,NA,-20,23,1028,-2,NW,89.84,0,0,
574,2010,1,24,21,4,NA,NA,NA,NA,-21,23,1029,-3,NW,98.78,0,0,
575,2010,1,24,22,4,NA,NA,NA,NA,-25,17,1030,-4,NW,113.98,0,0,
576,2010,1,24,23,4,NA,NA,NA,NA,-26,17,1031,-5,NW,129.18,0,0,
